step,reward,avg_ep_reward,gravity
37000,0.03110475600886449,-41.72878080929592,-14.181905221741113
38000,-0.19926528585403017,-16.46625865173071,-14.181905221741113
39000,-0.057901453815217704,-24.214213574660125,-14.181905221741113
40000,0.08172414965982358,-17.469795964391523,-14.181905221741113
41000,0.07175969190478357,-14.103458787909236,-9.78344789604674
42000,0.053273435327959674,10.16065625911796,-9.78344789604674
43000,-0.035879441840542356,22.06565899952203,-9.78344789604674
44000,0.3250960463795159,33.97296338672342,-9.78344789604674
45000,-0.028000140656254346,26.99076301528452,-9.78344789604674
46000,0.03614126372605671,30.469965774035046,-9.78344789604674
47000,-0.08269864926124575,22.467848897426848,-9.78344789604674
48000,0.013964136526005358,-18.19847890500825,-9.78344789604674
49000,0.06352004113411054,-6.237990339195996,-9.78344789604674
50000,-0.36956527051293775,-20.771899862407196,-9.78344789604674
51000,0.08855427836447137,-7.063391961607962,-2.141060913046907
52000,0.1608478504698536,-7.553652096483452,-2.141060913046907
53000,-0.08524480582703879,-22.3530209135023,-2.141060913046907
54000,-0.1771416621201873,-16.67534598042684,-2.141060913046907
55000,0.1381562266016165,0.7448688687324505,-2.141060913046907
56000,0.3765409473918709,39.72933640116482,-2.141060913046907
57000,0.4494665715365374,61.55537541775798,-2.141060913046907
58000,-0.17003526606743216,64.04642799150763,-2.141060913046907
59000,0.11548679247031968,97.35590305503722,-2.141060913046907
60000,-0.11638155960118994,78.98833093836558,-2.141060913046907
61000,0.19358515303823443,52.11227954188132,-2.074138221331239
62000,0.07171477477280809,28.318410149438602,-2.074138221331239
63000,0.054200451630457336,21.231466168511247,-2.074138221331239
64000,-0.25845581361337805,-23.02512592943331,-2.074138221331239
65000,-0.18969763670169662,-29.126684329053074,-2.074138221331239
66000,-0.21383347559908952,-53.419976209812525,-2.074138221331239
67000,0.06909714737075329,-56.19149608266714,-2.074138221331239
68000,0.12257026194914211,-23.491844638170832,-2.074138221331239
69000,-0.045573736164214,-24.4843176427957,-2.074138221331239
70000,-0.17598560015373402,-29.83165599120729,-2.074138221331239
71000,0.03779995084651431,-22.473015967560702,-17.488293790723276
72000,0.3826016476500523,21.94288373141668,-17.488293790723276
73000,0.11807339118691547,12.246856731141657,-17.488293790723276
74000,-0.13546201280347525,31.140520454182695,-17.488293790723276
75000,0.09888304592906097,48.58559272608812,-17.488293790723276
76000,0.09055037483865432,22.34004618195421,-17.488293790723276
77000,0.1903760505149718,42.51462359557924,-17.488293790723276
78000,0.0901443841090476,54.92521553043075,-17.488293790723276
79000,0.5225850953618062,86.22255845907316,-17.488293790723276
80000,0.24184630629210024,107.83100281055711,-17.488293790723276
81000,0.21694849867242288,104.28489093854841,-15.855142437236264
82000,0.08881751008935114,74.9474927871078,-15.855142437236264
83000,-0.1581206279759265,69.11863312834522,-15.855142437236264
84000,0.15910182479780127,58.47939790834632,-15.855142437236264
85000,-0.08574660470000199,25.567500648532615,-15.855142437236264
86000,0.05765472304092348,17.293599468908933,-15.855142437236264
87000,-0.0293730361001717,20.167137702484744,-15.855142437236264
88000,0.06416884732043723,5.863264950218375,-15.855142437236264
89000,0.05519244330372141,18.479128292340334,-15.855142437236264
90000,0.44195238469751286,47.25895413052861,-15.855142437236264
91000,-0.045101185623143046,40.64434057896859,-18.9706559339834
92000,0.24630427841097743,63.53873375980835,-18.9706559339834
93000,0.5148460436923857,135.20719656364486,-18.9706559339834
94000,0.6098500884341793,169.84800092275833,-18.9706559339834
95000,0.47919683950247105,171.29309458386618,-18.9706559339834
96000,0.3476760541378835,165.30826027220857,-18.9706559339834
97000,0.606567855730492,170.4728861122413,-18.9706559339834
98000,0.03525645452973826,130.48472596913442,-18.9706559339834
99000,0.3978015771758429,147.78859591766096,-18.9706559339834
100000,0.35479824857717657,153.8493652870086,-18.9706559339834
