step,reward,avg_ep_reward,gravity
53000,-0.1415535615425363,-80.75700649195322,-6.045423508054583
54000,-0.01311186345154357,-48.1987677220737,-6.045423508054583
55000,-0.15549699755159677,-41.42034659113267,-6.045423508054583
56000,0.07115623965561567,-28.16786706964457,-6.045423508054583
57000,-0.25133769607757606,-32.887641019071246,-6.045423508054583
58000,-0.32788809930803786,-50.223959977964874,-6.045423508054583
59000,-0.25918508406461954,-50.2316703901587,-6.045423508054583
60000,0.004845422137660412,-32.7694353458172,-6.045423508054583
61000,-0.25541718047449974,-25.71798145313723,-15.678210088392472
62000,-0.41474658340534243,-77.8053363026251,-15.678210088392472
63000,-0.06313599101055689,-40.269917016863346,-15.678210088392472
64000,0.043100201149646244,-15.003344461123419,-15.678210088392472
65000,0.04422734827929941,-11.74610952121549,-15.678210088392472
66000,-0.031311831562815765,2.1210780478447875,-15.678210088392472
67000,-0.3161297220150415,-32.52183261166168,-15.678210088392472
68000,0.008918245765806295,-31.400066077017282,-15.678210088392472
69000,0.11728526404594214,-23.5115273530222,-15.678210088392472
70000,0.10832995662349086,0.08731084691333635,-15.678210088392472
71000,-0.15696102290293934,1.6478637987079239,-0.47451090447516364
72000,0.10873710331171083,18.741392337631407,-0.47451090447516364
73000,-0.14265487090877843,4.463681791730664,-0.47451090447516364
74000,-0.30333854781958014,-45.91100571910003,-0.47451090447516364
75000,-0.3199423819078704,-72.6106789457662,-0.47451090447516364
76000,-0.05844914909817811,-47.52918055384545,-0.47451090447516364
77000,-0.07625081057656624,-47.83130833138725,-0.47451090447516364
78000,0.13540869333661584,-18.19964567380881,-0.47451090447516364
79000,-0.17584139274429664,-8.774036413178194,-0.47451090447516364
80000,-0.09451427441428502,-20.099795476794483,-0.47451090447516364
81000,0.004215643180538172,-27.141826014262268,-19.8753948959082
82000,-0.31547292626010254,-68.23122837398851,-19.8753948959082
83000,-0.2622024630430273,-49.30557354963197,-19.8753948959082
84000,-0.6843639038005334,-81.90892183257645,-19.8753948959082
85000,0.13945666337775942,-57.04195944608447,-19.8753948959082
86000,-0.5043062845583921,-40.03469730525954,-19.8753948959082
87000,-0.8442623159892455,-118.23138079940534,-19.8753948959082
88000,-0.7453998530175071,-162.15718060017417,-19.8753948959082
89000,-0.7025663571765489,-176.0002365083721,-19.8753948959082
90000,0.02888249500778424,-69.76265321985471,-19.8753948959082
91000,0.16965076416064617,-25.031074442728897,-14.94035275233112
92000,-0.25617428992353425,3.85089569123474,-14.94035275233112
93000,-0.10106174113269988,-33.677461364549956,-14.94035275233112
94000,-0.15851909000059416,-56.585155831689804,-14.94035275233112
95000,-0.34794772342798136,-71.54725154884787,-14.94035275233112
96000,0.1405342138276821,-21.949569315116285,-14.94035275233112
97000,-0.29032479034236686,-51.56843031756688,-14.94035275233112
98000,-0.02324114158196239,-31.4676995921511,-14.94035275233112
99000,-0.07464525715858157,-27.12749840010206,-14.94035275233112
100000,0.04408746449600745,-11.603013629677168,-14.94035275233112
